mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
2449655;11705;711000000133
2450500;17746;131000000131
2451478;4186;511000000133
2451665;10248;351058035131
2452654;6253;131000000133
2453174;24685;811000000133
2453549;12217;131000000133
2453886;24496;131000000133
2454662;8930;231000000112
2454664;16886;131000000133
2454868;12716;131000000133
2455919;543;711000000133
2458650;4160;811000000133
2458696;14879;811000000133
2458713;10397;351052013133
2460831;8681;431000000131
2460895;17915;411000000133
2461155; ; 
2461284;1871;611000000133
2461444;3478;131000000133
2462080; ; 
2462511;15627;331000000133
2462615;459;411000000133
2463421;10396;131000000133
2463576;24946;231000000133
2463613;25853;131000000133
2464093;9072;711000000133
2464295;10320;611000000133
2464419;16541;131000000133
2465097;11139;131000000133
2465672;26303;331000000133
2466277;25676;461064008133
2466804;535;711000000133
2466858;1884;231000000133
2468258;22229;311000000133
2468460;8485;331000000121
2468824;9472;461064008233
2468853;2486;131000000133
2469176;4574;131000000113
2469438;20184;131000000133
2469660;1549;131000000133
2470007;9060;711000000133
2470471;22356;511000000133
2470770;4533;131000000111
2471616;1442;711000000133
2471644;8617;231000000113
2472156;536;611000000133
2472560;2027;311000000133
2473623;12504;711000000131
2474272;5862;411000000133
2474678;9896;431000000133
2474888;8510;131000000113
2475057;40295;711000000133
2475545;2997;611000000131
2475656;17885;131000000133
2476070;1540;311000000131
2476418;5507;131000000133
2476550; ; 
2476923;11;611000000133
2477047;107;131000000133
2477358;24685;131000000133
2477558;24307;231000000133
2477823;4280;711000000133
2478064;15750;131000000133
2478099;11805;231000000133
2478130;13341;411000000133
2478658;10528;411000000133
2479744;10717;231000000133
2479974;4531;711000000132
2480457;12747;711000000133
2480586;6113;131000000133
2480640;10102;611000000133
2481932;14671;611000000133
2482613;7773;231000000133
2482615;1444;811000000133
2482868;14856;431000000133
2482890;22495;131000000133
2483596;8627;331000000133
2484121;25475;131000000133
2484594;2942;811000000131
2484673;317;811000000133
2486617;13590;131000000133
2486798;9801;431000000133
2487379;10399;231000000133
2488420;14824;311000000133
2489433;31037;451058035133
2489504;9074;231000000133
2490566;6253;131000000133
2490962;2112;611000000121
2491589;1417;511000000133
2492043;7629;131000000133
2492292;9064;231000000133
2492522;6751;131000000133
2492648;6027;711000000133
2492844;11139;131000000133
2493030;25804;811000000133
2493098;20090;511000000133
2493188;10108;411000000132
2493397;10251;131000000133
2493486;417;811000000133
2493778;11837;711000000131
2494226;1204;811000000133
2494392;9511;311000000132
2494772;22634;511000000133
2495458;25371;431000000133
2495489;10607;811000000231
2495526;41813;411000000133
2495628;10156;711000000133
2496651;967;431000000133
2497084;12851;311000000133
2497630;3835;611000000133
2498436;40189;511000000133
2498561;25543;131000000131
2499037;2066;411000000133
2499634;1289;131000000133
2500011;13333;131000000133
2500146; ; 
2500695;7328;431000000133
2500813;10507;131000000113
2501769;1958;131000000133
2502010;399;231000000133
2502386;12312;131000000133
2502682;10507;131000000113
2502898;9074;711000000133
2503644;1667;611000000133
2504593;5264;131000000133
2505119;24403;611000000133
2505120;536;611000000133
2505171;13513;431000000133
2505272;10172;411000000133
2505608;11867;411000000133
2506074;24946;131000000133
2507620;284;131000000133
2507714;10580;711000000133
2507742; ; 
2508341;26501;131000000133
2508433;17875;711000000133
2508787;11139;231000000133
2509618;10832;131000000333
2510027;3731;811000000131
2510250;1464;231000000133
2510377;2330;811000000133
2510587;10405;461064008133
2510766;1996;131000000133
2511963;26209;131000000133
2513382;5441;311000000133
2513963;10052;131000000131
2514083;10641;231000000133
2514366;25197;131000000133
2514546;25255;711000000131
2515171; ; 
2515782;292;511000000133
2516251;14877;131000000133
2516336;13632;811000000133
2517039;7369;711000000133
2517054;9312;431000000133
2517422;1525;451052010231
2517539;7626;131000000133
2517700;7157;711000000133
2519411;9064;361063011133
2519604;4982;131000000132
2519745;10465;811000000133
2520388;20037;131000000133
2520684;10845;131000000133
2521190;17814;811000000133
2522336;10399;351053014133
2522340;2283;131000000133
2523012;9288;361064008133
2524311;10646;811000000133
2524993;802;131000000133
2525206;11837;311000000132
2526170;8436;811000000133
2526578;8498;411000000133
2527337;1167;131000000133
2527997;24946;131000000133
2528688;12547;341041005133
2529099;1504;131000000131
2529254;368;511000000133
2530811;7129;131000000133
2532057;1397;231000000123
2533768;113;811000000133
2533992;25220;131000000133
2535052;106;131000000133
2535081;12192;131000000133
2536079;9659;611000000133
2536867;301;611000000133
2537279;2123;131000000133
2538054;1194;431000000133
2538457;16729;131000000133
2539256;10526;131000000133
2539834;10632;131000000233
2540091;24864;611000000133
2540391;8505;361064001112
2540543;449;131000000133
2540550;11936;711000000133
2541695;3641;131000000133
2541899;9006;131000000133
2542029;10541;131000000131
2542616;9;611000000133
2542657;2121;811000000111
2543743;8367;311000000133
2544359;8617;131000000113
2546227;4660;711000000133
2547311;10326;611000000133
2547318;25509;711000000131
2548038;1676;231000000133
2549457;10621;611000000133
2549581;8598;231000000133
2550443;14608;711000000133
2550492;8;611000000133
2550938;3057;511000000133
2551359;8954;431000000113
2551624;8654;131000000133
2552007;1354;231000000133
2552008;24978;231000000133
2552479;17915;131000000133
2553264;10781;231000000131
2554419;5656;231000000133
2555315;16452;471072007233
2556104;25396;131000000133
2556588;6708;131000000133
2557524;106;711000000133
2557749;16583;131000000133
2558254;10846;711000000133
2558869;5218;331000000133
2559204;10320;231000000133
2559608;3723;231000000133
2560065;12716;811000000133
2561016;4560;131000000133
2561325;12085;331000000133
2562326;5828;411000000133
2562552;40155;711000000133
2563060;2742;811000000133
2563156;5955;711000000133
2564988;14504;331000000133
2565342;4049;231000000133
2565778;9088;231000000133
2567088;3126;131000000133
2567634;9060;131000000133
2567673;8429;131000000133
2567919;24231;231000000133
2568148;13467;411000000133
2568560;9511;711000000131
2568842;4333;131000000133
2569548;31161;231000000133
2571033;3290;231000000133
2571208;9208;331000000133
2571703;10076;131000000133
2572026;1664;231000000133
2572136;31432;411000000133
2572838;24652;131000000133
2574744;2733;711000000133
2574940;12961;231000000133
2575525;7331;131000000133
2576015;11498;131000000133
2576358;8487;231000000112
2576677;284;131000000133
2577700;1437;231000000113
2578525;7628;131000000113
2578771;8489;131000000113
2578938;10641;131000000133
2579318;9547;411000000132
2579360;16685;511000000133
2579674;22516;231000000133
2580897;1720;411000000133
2581440;9098;311000000133
2581590;2319;131000000133
2581719;1999;411000000133
2582309;16434;361064008133
2583076;24224;231000000133
2583161;22544;811000000133
2583299;9414;711000000133
2583659;8494;131000000133
2584684;4535;231000000131
2585481;8841;331000000133
2585927;3907;331000000133
2586091;9982;131000000131
2587432;1663;131000000131
2587566;24626;341041005133
2588070;2134;131000000133
2588748;25418;511000000233
2588818;25303;131000000131
2588987;4703;131000000133
2589332;6085;341041005133
2590125;336;511000000131
2590301;9177;131000000131
2591034;11818;131000000133
2591356;12117;131000000133
2591749;14629;431000000133
2592035;14363;431000000133
2592448;8506;131000000133
2592963;124;231000000133
2593170;7125;611000000133
2593570;10832;511000000133
2593610;2870;511000000133
2593784;12115;131000000133
2594619; ; 
2594980;10399;231000000133
2595000;3327;271072007133
2595200;9008;411000000133
2595334;1590;231000000123
2595418;8491;131000000122
2595820;24426;711000000133
2596343;322;611000000133
2596600;11139;131000000133
2597122;4890;711000000133
2597147;16460;511000000133
2598015;1341;511000000133
2598411;2330;711000000133
2599646;9283;131000000233
2601625;3482;411000000133
2601672;16652;511000000133
2602478;2329;231000000133
2602518;1676;711000000133
2603142;3163;131000000133
2603213;10638;131000000133
2603451;3758;711000000133
2603978;2422;231000000133
2604407;24206;311000000133
2605145;17818;231000000133
2605280;2040;711000000133
2605485;4702;131000000133
2605878;4977;341041005133
2606293;5713;231000000131
2606306;25071;611000000133
2607534;1183;231000000133
2608059;3348;131000000133
2609317;10832;341041002333
2610455;1347;131000000133
2610961;4453;711000000133
2611481;13202;131000000133
2612281;4195;131000000133
2612333;9912;131000000113
2613429;22434;431000000133
2613536;1167;131000000133
2614899;9281;131000000133
2615270;20139;711000000133
2615616;8;131000000133
2615945;1443;131000000133
2617149;24231;231000000133
2617187;22140;151051009133
2617455;8505;131000000111
2617583;15502;611000000131
2618882;379;131000000133
2619084;15646;511000000133
2619170;8487;231000000112
2619175;7328;131000000133
2619608;12860;811000000131
2620215;9006;811000000133
2620219;13586;611000000133
2621373;24403;131000000133
2622604; ; 
2624006;12115;231000000133
2624512;2250;611000000133
2624585;14237;411000000133
2625145;7629;361064001131
2625325;15588;511000000133
2626003;10450;131000000133
2626539;2111;131000000133
2627263;2178;711000000131
2628278;3163;131000000133
2629306;10253;331000000133
2629374; ; 
2629751;9284;811000000133
2630083;16452;131000000233
2630085;40436;131000000133
2630445;15832;411000000133
2630593; ; 
2631331;6069;611000000133
2631377;25645;331000000133
2631554;31432;511000000133
2631865;15781;131000000133
2632535;4982;131000000132
2632540;2553;711000000133
2632568;4179;511000000133
2633077;2942;711000000131
2633723;116;711000000133
2634143;10711;131000000133
2634440;25550;411000000133
2634656;14720;131000000133
2634838;13185;131000000133
2635253;20376;131000000133
2635569;9017;811000000131
2635646;5654;711000000133
2636261;799;231000000133
2636353;2116;611000000133
2636785;14372;411000000131
2636836;4824;131000000133
2637082;10516;511000000133
2637492;7628;131000000113
2638371;374;511000000133
2638384;97;131000000133
2639036;8811;131000000131
2639168;5155;131000000133
2640781;3332;511000000133
2642273;343;611000000131
2642630;5218;231000000133
2642723;10457;131000000133
2643208;2304;611000000133
2643249;4733;131000000113
2646563;25171;231000000131
2646736; ; 
2646796;6027;411000000133
2647343;22504;231000000133
2647474;721;411000000133
2647789;25171;131000000131
2647790;2283;131000000133
2648721;25950;131000000133
2649001;9117;331000000133
2649661;1123;411000000133
2649703;218;131000000133
2649833;10450;131000000133
2650223;9828;231000000133
2651076;4451;231000000133
2651906;25303;231000000131
2652002;725;611000000133
2652719;16434;131000000133
2653119;10332;711000000133
2653495;2787;611000000133
2655340;8487;331000000111
2656521;8346;611000000133
2657416;10075;231000000133
2657715;25576;411000000133
2658011;3538;231000000133
2658065;13590;811000000133
2658356;11498;131000000133
2658357;7135;131000000133
2660451;8491;131000000122
2660613;10735;131000000133
2660667;1663;341041005131
2662195;10283;311000000133
2665093;8044;131000000133
2665104;10544;461061003133
2666098;31278;131000000133
2666214;10829;131000000133
2666275;2069;311000000133
2666775;127;431000000111
2667528;516;131000000133
2667540;3172;511000000133
2667567;8514;231000000111
2667609;25542;331000000133
2667689;3940;131000000133
2667731;9281;231000000133
2668198;20085;331000000133
2668510;1194;131000000133
2668871;15779;711000000133
2668876;6269;361064008133
2669153;9182;131000000133
2669278;9060;711000000133
2670164;4672;511000000133
2671153;4712;431000000133
2671568;13344;331000000133
2671598;4183;711000000133
2671801;18216;511000000233
2671987;1444;131000000133
2672872;5666;711000000131
2673157;20158;131000000132
2673909;12712;431000000133
2674615;3313;131000000133
2676942;13586;611000000133
2677070;399;131000000133
2677254;611;131000000133
2677857;629;411000000133
2678077;25865;231000000133
2678101;10320;431000000133
2678168;22544;131000000133
2678699;10641;131000000133
2678764;9317;511000000123
2680296;8592;511000000111
2680297;10640;411000000133
2680314;4594;811000000133
2681040;2110;231000000132
2681541;26084;611000000133
2681829;25655;331000000133
2681902;11845;511000000131
2681932;9828;131000000133
2682357;518;341041005133
2683473;8706;411000000233
2683528;8780;811000000133
2683743;5021;131000000133
2683744;20016;131000000133
2684363;1674;131000000133
2684533;31002;231000000123
2685404;9457;411000000133
2686661;31116;131000000133
2687628;10253;711000000133
2687658;2007;411000000133
2688058;25542;131000000133
2688096; ; 
2688511;40043;411000000133
2688801;1121;131000000133
2689176;10640;131000000133
2689499;9937;131000000113
2689645;9539;611000000131
2689867;2124;511000000133
2689876;4451;131000000133
2689898;1502;231000000133
2690148;2972;311000000133
2690256;8930;331000000111
2690362;12590;811000000132
2690390;2456;411000000133
2691043;8928;331000000121
2691333;7627;131000000123
2692229;122;311000000133
2692392;3305;131000000133
2692786;9864;811000000133
2693945;24685;131000000133
2694355;2378;131000000133
2694356;9853;131000000133
2695332;3998;131000000133
2696622;25471;611000000132
2697093;11242;311000000133
2697267;17818;131000000133
2697398;2447;131000000133
2697635;578;811000000133
2699269;2283;131000000133
2700654;22397;131000000131
2701151;9085;411000000133
2701422;5569;131000000133
2702149;15779;711000000133
2702186;1167;131000000133
2702883;4309;231000000133
2702969;12244;231000000433
2702978;5229;711000000133
2703134;25028;231000000131
2703343;8928;331000000121
2703649;5002;131000000131
2703733;701;231000000133
2703738;1724;611000000133
2703902;15840;131000000133
2703953;25028;231000000131
2704127;31278;131000000133
2704151;1;131000000131
2704659;1959;331000000133
2705007;24316;131000000133
2705492;9693;131000000133
2705773;12591;511000000133
2705868;2283;131000000133
2706598;8813;231000000131
2707034;25386;331000000133
2707035;420;231000000133
2707224;4270;131000000133
2707280;10667;711000000133
2708679; ; 
2709832;17818;131000000133
2710507;12650;711000000133
2710851;8556;611000000133
2711596;9847;811000000133
2711928;3305;131000000133
2712659;25471;811000000131
2712988;25950;131000000133
2713195;11608;711000000133
2713207;10618;431000000131
2713219;11707;411000000133
2713273;11716;131000000133
