mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
2785237;7;1;0;0;-33,4682509;-70,5816558
2785767;10;1;0;0;-33,5449674;-70,6637902
2785859;7;0;1;0;-38,6724653;-72,2287144
2786295;10;0;1;0;-33,3873859;-70,6544371
2787032;9;0;0;0;-33,562934;-70,5954496
2787194;6;1;0;1;-27,3876181;-70,3218484
2787687;4;0;1;1;-22,0824434;-70,1899151
2787987;9;0;1;1;-33,0607591;-71,6368057
2787990;8;0;0;0;-38,7135931;-73,1617646
2788239;7;1;1;0;-30,0067448;-70,8184967
2788799;9;1;1;0;-18,4793906;-70,3180021
2788978;6;1;0;0;-32,8431766;-70,6093593
2789851;7;1;1;0;-33,5157803;-70,7814221
2790806;11;1;0;0;-26,2455286;-69,6308149
2791334;10;1;1;0;-39,8686088;-73,3977399
2791561;5;1;1;1;-33,4883762;-70,6665004
2791863;3;0;1;0;-22,46609;-68,9351344
2792695;11;0;0;0;-20,2550751;-70,1277301
2793481;9;0;1;0;-38,8701969;-72,3916098
2793767;3;1;1;0;-38,6776959;-72,2168814
2794006;9;1;0;1;-36,9943752;-73,1413792
2794592;9;1;1;0;-34,7727472;-71,2735597
2795998;12;0;1;0;-33,5095562;-70,7888615
2796107;9;0;1;0;-34,4367812;-71,0864178
2796335;6;1;1;0;-36,1425518;-71,8234801
2796661;5;1;1;0;-33,0234815;-71,4903044
2796919;9;1;1;0;-34,9625043;-71,2303475
2797365;5;1;1;0;-32,735964;-70,7357912
2798698;9;1;1;0;-38,7461764;-72,602326
2798915;9;1;1;0;-36,8569033;-72,8749152
2799307;9;0;1;0;-31,9409054;-70,6087304
2799312;7;1;1;0;-38,5393843;-72,4241806
2799571;4;0;1;0;-33,5754735;-71,5983683
2800631;5;1;1;0;-33,5086293;-70,7564111
2800935;5;1;1;1;-33,5194206;-70,787619
2801578;12;1;1;0;-34,9691713;-71,2343509
2801757;9;1;1;1;-35,8461148;-71,5982837
2802272;9;0;0;0;-41,4557114;-72,9449751
2802462;9;0;1;0;-33,3656882;-70,7595927
2802463;9;1;1;1;-33,3773876;-70,6287068
2803813;9;1;0;0;-34,3919856;-70,8509326
2803867;9;0;1;0;-18,4970462;-70,285059
2804588;5;1;0;0;-33,6644992;-70,9142662
2804659;9;0;1;0;-32,4374774;-71,0766525
2804866;11;0;0;0;-33,6237168;-70,6810924
2804909;11;0;1;0;-29,9028404;-71,2485416
2806574;11;0;1;0;-22,449594;-68,9437933
2806992;10;1;1;0;-36,7530937;-72,9988006
2807141;4;0;1;0;-36,97172;-73,144166
2807971;7;1;1;0;-33,4003142;-70,741229
2808353;6;1;1;0;-33,4628675;-70,758876
2809458;10;0;0;0;-36,7813791;-73,0829283
2810673;5;0;0;0;-33,5300989;-70,5696085
2811159;6;1;1;0;-37,6271309;-73,4583739
2811838;9;1;1;0;-36,9521299;-73,015803
2813631;7;0;1;0;-20,2757806;-70,1027174
2814315;8;1;1;1;-20,2908815;-70,091852
2814536;7;0;0;0;-33,1152895;-71,5606708
2814978;12;0;1;0;-33,6155338;-71,6044205
2815390;10;0;1;0;-39,830593;-73,2186372
2816643;10;0;0;0;-33,02551;-71,2483509
2817093;10;1;1;1;-36,8275273;-72,6792084
2817643;8;1;1;0;-35,3089339;-71,5217214
2818084;5;1;1;0;-33,0067715;-71,4981445
2818828;7;0;1;0;-29,8842491;-71,2330637
2819459;6;0;1;0;-33,0221193;-71,5550636
2820703;10;1;0;0;-39,8490007;-73,2093937
2820834;9;0;0;0;-32,7963612;-71,2180035
2820881;6;1;1;0;-33,4398933;-70,6200108
2820945;5;1;0;0;-33,6745619;-70,9400035
2821038;8;0;0;0;-37,7904663;-73,3900866
2822073;10;1;0;0;-45,5810457;-72,0651546
2822142;7;0;1;0;-37,6675898;-72,0180357
2822319;11;1;1;0;-35,8513917;-71,5818809
2822345;6;1;1;0;-23,5795933;-70,3829296
2822833;9;0;1;0;-33,581081;-70,6742565
2823162;12;0;1;1;-27,3755846;-70,3058128
2823164;11;1;0;0;-33,4006633;-71,6938387
2824197;9;1;1;0;-20,2604053;-70,1035363
2824409;9;0;0;0;-34,331054;-70,8827296
2824791;10;0;1;0;-33,5272473;-70,7062977
2825315;11;0;1;0;-40,5758804;-73,1332188
2825338;9;0;1;0;-29,9727135;-71,2575974
2825716;9;1;1;1;-36,5831392;-72,0720514
2826216;4;0;1;0;-33,0388679;-71,5877408
2826978;9;0;1;0;-35,4508463;-71,6546556
2827467;8;1;1;0;-33,564327;-70,610478
2827998;9;0;1;0;-33,4718186;-70,5463773
2828724;7;1;1;1;-34,2757272;-71,0666181
2829444;8;0;1;0;-35,9508485;-72,3464968
2830880;12;1;1;0;-20,2646503;-70,103729
2830911;9;0;1;0;-36,1524696;-71,8354067
2831114;9;0;0;0;-38,5246234;-72,4375634
2832191;11;1;1;0;-39,6461501;-72,333774
2832192;10;0;1;1;-33,7318418;-70,7400013
2832448;11;1;1;0;-33,5950859;-70,4911826
2832790;8;1;1;0;-41,477715;-72,9764262
2833028;9;1;0;0;-33,6097086;-70,680939
2834152;11;1;1;1;-33,3517377;-70,750951
2834405;7;0;1;0;-33,4013097;-70,7578352
2834686;10;0;0;0;-23,618989;-70,3836993
2835939;8;1;1;0;-34,1697605;-70,7403156
2835962;11;0;1;0;-39,2832765;-72,3105779
2835985;9;0;1;1;-34,4278116;-71,0555049
2836771;9;0;1;0;-29,9687185;-71,3308455
2838436;8;1;1;0;-33,6865494;-71,2179577
2838888;10;1;1;0;-33,3813688;-70,6871734
2840368;8;1;1;0;-33,033039;-71,4109776
2840415;9;1;1;0;-33,6769714;-71,1816487
2840657;4;1;0;1;-37,4388776;-72,324977
2840882;11;1;1;0;-41,867619;-73,8292593
2842841;11;1;1;0;-34,8607384;-71,0600889
2842913;9;1;1;0;-30,604537;-71,1853737
2843456;7;1;1;0;-34,1624972;-70,706389
2843736;9;1;1;0;-34,9655561;-71,2135145
2844113;7;0;1;0;-39,5392034;-72,9614207
2844432;9;0;1;0;-36,7567644;-72,5044727
2844469;9;0;1;0;-33,3577273;-70,6904329
2844508;6;0;0;0;-18,4721894;-70,3103722
2845578;9;1;1;0;-32,4547104;-71,2407345
2846142;12;0;1;0;-33,2319444;-70,8069277
2846166;9;1;0;0;-33,6069441;-70,8797645
2848070;11;1;0;1;-36,8511563;-73,0978755
2848863;10;1;1;0;-35,4140558;-71,652876
2850007;10;0;1;0;-33,389299;-70,6943399
2850574;9;0;1;0;-36,8092425;-73,0736286
2850758;8;1;1;0;-18,4947881;-70,3019581
2850759;9;1;0;0;-33,0072385;-71,5442278
2851753;11;1;1;0;-32,7458224;-70,6593288
2851823;9;1;1;1;-33,6308685;-70,7998688
2852205;9;1;0;1;-33,5044765;-70,6085641
2852543;11;1;1;1;-22,4429296;-68,9365092
2852816;8;1;0;1;-38,7315335;-72,6157786
2853767;9;1;0;0;-33,5748408;-70,81406
2854220;9;0;1;0;-33,1846365;-70,660447
2854709;4;1;0;0;-36,8518997;-73,1406296
2854946;11;1;1;0;-32,9997043;-71,4813483
2855118;8;0;1;0;-33,5638111;-70,7829595
2855204;7;0;1;0;-38,6689563;-72,2377407
2856613;8;1;1;0;-53,1649811;-70,9328426
2857046;9;0;0;0;-36,9580938;-73,1507912
2857160;11;1;0;1;-33,5758239;-70,798551
2857759;7;0;1;0;-33,0366348;-71,3981572
2858370;11;1;1;0;-33,3685355;-70,7328106
2859086;5;1;0;0;-33,1873551;-70,6683426
2859463;9;0;1;0;-20,2552958;-69,7820475
2860032;9;0;0;1;-39,8371084;-73,2145232
2860781;6;1;0;0;-33,5029711;-70,6055684
2860922;8;0;1;0;-38,8110229;-73,3971156
2861427;11;0;1;0;-38,9622012;-72,6279514
2861578;9;1;1;0;-23,6229691;-70,3930404
2863774;5;0;0;0;-22,4318897;-68,920575
2865030;5;0;1;0;-33,5665987;-71,1324362
2865655;9;1;1;0;-33,6140633;-70,5349098
2865801;10;0;1;0;-33,535156;-70,6736495
2865898;11;1;0;0;-33,5996268;-70,5682363
2865979;6;0;0;0;-33,2104934;-70,6941119
2866046;4;1;1;0;-33,5899321;-70,6873004
2866338;8;1;1;0;-34,1603122;-70,7225893
2866406;11;0;1;0;-33,3842429;-70,6637577
2866440;9;0;1;0;-39,2781897;-72,3084063
2866648;8;1;1;1;-33,5599018;-70,8170425
2867079;12;0;0;0;-32,8613496;-70,6939386
2867409;6;1;1;0;-33,5193549;-70,6884224
2867528;7;0;1;0;-33,19398;-71,6963992
2867844;11;1;1;0;-39,3664882;-72,61194
2870009;6;1;1;0;-39,198674;-71,7830479
2870173;7;0;1;0;-33,5592065;-70,5549969
2870425;9;0;1;0;-41,4798732;-72,9688493
2870929;6;1;1;0;-35,9548677;-72,3358792
2872319;10;1;1;1;-53,1826492;-70,9343521
2872807;11;0;0;0;-22,4334647;-68,9233497
2873318;9;1;1;1;-41,1471656;-73,4218878
2874052;9;1;0;0;-32,836306;-70,9464168
2874192;12;1;0;0;-33,4531543;-70,7652479
2874271;6;1;1;0;-32,7833302;-71,2019885
2874433;9;0;0;0;-40,5510539;-73,1620066
2875501;4;1;1;0;-33,5068931;-70,8028967
2875895;4;0;1;0;-32,9927927;-71,4958121
2876516;7;1;1;0;-33,5362984;-70,6626813
2876700;3;0;1;0;-32,7471133;-70,6548959
2876879;6;0;1;0;-33,6822261;-71,2374613
2877711;6;0;0;0;-29,9783221;-71,0550421
2877721;9;0;1;0;-33,4077873;-70,733882
2877750;7;0;0;1;-32,6953239;-71,4059475
2877827;3;0;1;0;-33,5111754;-70,8258313
2877994;9;1;1;0;-34,7288075;-71,273929
2879258;9;0;0;0;-36,9363105;-73,0289506
2880143;11;1;1;0;-33,4022981;-70,6319126
2880218;9;1;1;0;-33,3910367;-71,164968
2880448;4;0;0;0;-33,6121548;-70,6768265
2880497;10;1;1;0;-32,6873381;-71,2196975
2881386;10;1;1;0;-33,5750819;-70,6872984
2882053;9;1;1;0;-32,7441812;-70,7085303
2882163;11;1;1;0;-33,5619168;-70,6548975
2882562;9;0;1;0;-33,3848458;-71,6906747
2882973;4;1;0;0;-33,3952397;-70,7500406
2884145;5;1;1;0;-30,8254123;-71,269852
2884362;7;0;1;0;-32,9718648;-71,2833219
2884642;4;1;1;0;-33,6808383;-70,9504487
2884827;12;1;0;1;-33,6806687;-70,9851128
2885298;7;0;1;0;-41,4666483;-72,9954964
2885306;6;1;1;1;-33,4903037;-70,6788447
2885360;11;1;0;0;-33,4673304;-70,6134286
2886759;11;0;0;0;-33,6025809;-70,8718762
2886906;9;0;1;0;-36,8337244;-73,006789
2886912;7;0;0;0;-33,3497739;-70,7460176
2886993;9;0;1;0;-33,5200179;-70,6900725
2887057;11;1;0;0;-33,6208148;-71,5969874
2887078;6;1;0;0;-33,499527;-70,744681
2887464;9;0;1;0;-33,4487495;-70,6713335
2887693;7;1;1;0;-25,6558905;-70,6482051
2888534;9;1;1;1;-35,5261064;-71,6927368
2888832;4;0;1;0;-38,7429644;-72,9390569
2889186;10;1;1;0;-33,5816375;-70,6207408
2889350;9;0;1;0;-35,6630558;-72,5179807
2889681;9;1;1;0;-33,5004024;-70,6341595
2890237;9;1;1;0;-35,3020551;-71,5177359
2890401;5;1;1;0;-33,6103619;-70,8795125
2890616;9;1;1;0;-30,5837892;-71,1871519
2890693;4;0;0;1;-20,268864;-70,1025519
2890839;9;1;0;1;-33,8068148;-70,7410692
2891162;7;0;1;0;-36,6130789;-72,0778732
2891595;8;1;1;0;-20,2134243;-70,1358981
2891988;4;0;0;0;-33,5704697;-70,5319469
2892236;10;0;1;0;-38,8321966;-72,6958618
2892697;9;1;0;0;-33,6129294;-70,5276707
2893295;4;1;1;0;-33,233032;-71,3178096
2893860;9;1;1;0;-41,3174214;-72,9957737
2894309;6;0;1;0;-33,4704001;-70,754921
2894739;9;0;0;1;-20,2561285;-70,1032817
2894757;9;0;1;0;-23,6130602;-70,3837613
2894956;4;0;1;0;-29,9794694;-71,2512548
2895039;5;0;1;0;-33,552378;-70,6792741
2895189;11;1;1;0;-33,5130238;-70,6006097
2895440;9;1;1;0;-29,957035;-71,245819
2895559;9;1;1;0;-38,7071306;-72,6646789
2895687;7;1;1;0;-37,629286;-73,4642783
2895848;6;1;1;0;-29,9484808;-71,2512959
2895976;9;1;1;0;-33,723828;-70,7438888
2895999;5;0;1;0;-23,651403;-70,3980323
2896071;9;0;1;0;-40,5504031;-73,1701382
2896813;9;1;0;0;-33,3831705;-70,5324207
2897081;9;1;0;1;-33,5616695;-70,7858978
2897801;9;1;1;0;-33,6545464;-70,9056749
2898767;9;0;1;0;-37,5988279;-73,6639527
2898810;9;1;0;0;-38,7791215;-72,5990016
2899171;9;0;1;0;-33,4811552;-70,5664314
2899485;9;1;1;1;-28,563823;-70,7611465
2899899;10;0;1;0;-35,4508046;-71,6930878
2900171;9;1;1;1;-33,4446003;-70,7422202
2900376;9;1;1;0;-34,3954812;-72,015959
2900559;10;0;0;0;-33,7379519;-70,8576125
2900719;9;1;1;0;-34,4351047;-71,0944006
2900977;4;0;1;0;-18,4967764;-70,2974861
2901115;6;1;1;0;-36,6201491;-72,0859694
2902170;6;1;1;1;-36,777135;-73,0907986
2903016;6;0;0;0;-33,0284059;-71,6378217
2904416;9;1;1;1;-37,4730673;-72,3518437
2904942;10;1;0;0;-33,6301339;-70,5984453
2905076;11;1;1;0;-37,4757108;-72,3416153
2905628;9;0;0;1;-18,4347637;-70,2908535
2906162;8;0;1;0;-32,9944892;-71,1611159
2906835;10;0;0;0;-29,9147813;-71,231923
2907161;8;0;1;0;-29,8800096;-71,2324589
2910622;5;1;0;0;-27,3757274;-70,3089655
2911055;4;0;1;0;-33,4915509;-70,6535627
2911226;9;1;0;0;-29,9292671;-71,2732583
2911244;12;0;1;1;-45,4133159;-72,6774242
2911763;6;0;1;1;-33,54576;-71,6042829
2912536;11;1;0;0;-42,4804984;-73,7616882
2912657;7;1;1;0;-33,4427768;-70,7107715
2912954;9;1;1;0;-33,564987;-70,5928289
2913056;7;0;1;0;-31,9134603;-71,5121398
2913278;9;1;1;0;-29,9563041;-71,2467844
2914485;7;1;1;0;-33,545896;-70,616505
2914828;11;0;1;0;-36,8399275;-73,1023869
2914904;9;0;1;0;-33,0640115;-71,3668674
2915775;6;0;1;0;-33,5982748;-70,6973739
2915895;8;1;1;0;-36,8404961;-73,1026502
2917824;9;1;1;0;-40,343345;-72,94583
2918164;9;1;1;0;-36,8276756;-73,0543709
2918546;11;0;0;0;-33,4108318;-70,5874323
2919351;11;1;1;0;-41,1354548;-73,0505308
2919438;12;0;1;0;-22,4534133;-68,9429167
2919612;10;0;1;0;-33,4116843;-70,6570028
2919733;9;1;1;1;-32,7887511;-71,199865
2919860;4;0;0;0;-36,8091419;-73,0295976
2919868;9;1;0;0;-33,5330076;-70,5816265
2919935;11;0;1;0;-33,1133813;-71,5531033
2920275;5;1;0;0;-36,6300242;-71,8330982
2920345;8;0;0;0;-36,8828044;-73,1446456
2921500;9;1;1;0;-33,5680078;-70,7018471
2921501;9;0;1;0;-33,5771689;-70,6747047
2921728;9;0;1;1;-35,4349124;-71,6450179
2922705;11;0;0;0;-20,2827187;-70,081855
2922737;9;0;1;0;-29,9873376;-71,3231128
2923017;8;1;1;0;-38,6054829;-72,8485637
2923350;9;0;1;0;-23,587742;-70,3840849
2923790;7;1;0;1;-39,5414884;-72,9638241
2923913;9;0;1;0;-33,5703283;-70,5744783
2923961;7;1;0;0;-33,0412824;-71,5915669
2924288;9;0;1;0;-33,0347847;-71,4295162
2925602;9;0;1;0;-29,9971546;-71,3396811
2925884;9;0;0;0;-37,4378041;-72,3279408
2926247;11;1;1;0;-33,0175803;-71,5207
2926663;9;0;1;0;-37,7992673;-73,3988546
2927134;6;0;1;0;-33,6680337;-70,917395
2927546;5;0;1;0;-40,5743408;-73,1741629
2928569;4;0;1;0;-36,7151881;-73,1399235
2928659;9;1;1;1;-33,184247;-70,6637599
2928674;10;0;1;1;-23,5687925;-70,3844098
2930388;6;1;1;0;-35,4071389;-71,653561
2930413;3;1;1;0;-33,5651119;-71,6050774
2931158;7;0;1;1;-40,2996701;-73,0882051
2931775;10;0;1;0;-33,5778361;-70,6045283
2933817;7;1;1;0;-35,9645361;-72,3349444
2933840;4;1;1;0;-33,4218151;-70,6662269
2934516;10;1;1;0;-38,9955249;-73,087336
2935668;9;1;1;0;-36,5564015;-71,5517928
2936710;7;0;1;1;-34,9683529;-71,2426566
2938065;11;1;0;0;-35,3342658;-72,4090599
2940386;12;0;1;0;-33,6197481;-70,6191776
2940614;12;1;0;1;-33,6379174;-70,8130394
2941005;8;1;1;0;-37,2425448;-71,942281
2941260;9;0;1;0;-34,6003997;-71,6527281
2942187;9;1;0;0;-36,8951105;-73,1406007
2942359;9;1;1;1;-40,414384;-73,0020739
2943385;9;1;1;0;-37,6166996;-73,6394488
2943403;9;1;1;0;-29,9876128;-71,3215005
2943443;3;1;1;0;-36,6155431;-72,1121419
2945436;10;1;1;0;-27,3632045;-70,3089614
2946960;9;1;1;0;-33,525488;-70,7934402
2947206;10;0;1;0;-33,4243655;-70,7291876
2947560;9;1;0;0;-18,4753356;-70,2832726
2947738;5;1;1;0;-36,8018331;-73,0960286
2947799;9;0;1;0;-33,4838072;-70,7655057
2947842;10;0;1;1;-38,7196873;-72,6113173
2948197;11;1;1;1;-34,098084;-70,806537
2948565;10;0;0;0;-33,3687283;-70,7168758
2948648;9;1;0;0;-33,487755;-70,5418706
2948894;9;0;0;0;-53,1711332;-70,9508633
2949271;6;1;0;1;-23,6626173;-70,3902776
2949722;7;1;0;0;-20,2161181;-70,1501275
2950336;7;1;1;0;-33,131583;-71,5675506
2950618;7;1;0;0;-32,8027693;-70,5892099
2950836;10;1;0;0;-20,2736583;-70,1047085
2951020;9;1;1;0;-38,7662534;-72,7312712
2951764;9;1;1;0;-36,9795483;-73,1549457
2951812;9;0;0;0;-33,3208949;-70,753947
2951857;7;1;1;0;-33,4988213;-70,6842935
2951866;11;1;1;0;-33,6159173;-70,5579361
2952741;6;0;1;0;-33,0275934;-71,5415861
2953111;4;1;0;1;-41,4719407;-72,9341928
2953856;7;0;1;0;-45,5812275;-72,0602791
2955063;12;1;0;0;-33,4336539;-70,6887682
2955923;9;0;1;0;-38,7217389;-72,6093085
2956011;5;1;1;0;-33,5819655;-70,5568699
2956936;9;1;1;0;-33,3877939;-70,6379859
2957808;9;0;0;0;-37,4597766;-72,3413497
2957920;9;1;1;0;-32,782099;-71,1925118
2958344;9;1;1;1;-23,625978;-70,3742687
2959451;7;0;1;0;-33,4939873;-70,7234855
2959452;9;0;1;0;-36,7265592;-72,9730723
2959459;5;0;1;0;-34,1693971;-70,6443417
2959695;7;0;1;0;-33,3688691;-70,6392175
2960308;6;1;1;0;-38,7308642;-72,6174142
2960397;7;0;1;0;-45,567358;-72,0715795
2961437;9;0;0;0;-33,620995;-70,715823
2961487;6;0;1;0;-37,4964157;-72,6802078
2961612;9;1;0;0;-29,9681894;-71,338035
2961653;8;1;0;0;-34,1953657;-70,6500401
2962674;9;1;1;0;-33,5808049;-70,6969116
2963001;9;1;1;1;-33,4803497;-70,5718469
2964194;9;1;1;1;-34,7281361;-71,2783143
2964830;6;1;0;0;-23,6455591;-70,3934311
2965502;9;0;1;1;-32,8625238;-71,2311387
2966777;8;1;1;0;-33,4298446;-70,7504648
2966781;4;0;1;1;-27,3664472;-70,3157181
2967161;9;1;1;0;-33,5113561;-70,569352
2967578;9;1;1;0;-41,4706202;-72,9412267
2968067;10;1;0;0;-33,4308308;-70,6741721
2968625;12;0;0;0;-33,5074674;-70,7955966
2969074;10;1;0;0;-33,0232329;-71,554168
2969411;11;0;1;0;-36,7786436;-73,1166012
2969447;6;0;1;0;-34,6998757;-70,9294756
2971259;10;0;1;0;-33,5183629;-70,6352795
2971615;9;1;0;0;-33,2985762;-70,8745515
2972075;9;1;1;1;-29,8729772;-71,2483187
2972156;9;1;1;0;-33,2605219;-70,8884839
2972353;9;1;1;0;-33,051965;-71,0941537
2972570;4;1;1;0;-37,8140649;-72,7056669
2972977;9;1;1;0;-33,0491653;-71,4409972
2973137;10;1;1;0;-36,9386656;-73,013309
2973431;3;1;1;0;-33,4585343;-70,7547411
2974209;9;0;0;1;-34,4056897;-70,8675739
2974682;11;0;1;0;-33,6877439;-71,2182826
2974855;9;0;1;0;-33,4087129;-71,6783662
2975071;7;1;1;0;-31,633751;-71,1698437
2975280;11;1;1;0;-38,0317475;-73,0746184
2975682;7;0;1;0;-33,5614392;-70,6255584
2975744;12;1;0;1;-22,4650552;-68,9269062
2976058;11;1;1;0;-42,4253659;-73,5802828
2976546;8;1;1;0;-33,4655992;-70,6446881
2977120;5;0;1;0;-32,7934643;-71,2235865
2977298;6;0;0;0;-41,8653313;-73,8264129
2977698;9;1;1;0;-33,4848068;-70,6315775
2978906;9;1;1;1;-42,4653906;-73,7780077
2978976;5;0;0;0;-34,221786;-70,9590445
2979058;3;1;0;0;-33,5127233;-70,6654374
2979479;8;1;0;0;-33,4254384;-70,6845394
2979634;9;0;1;0;-33,1825239;-70,652
2980246;7;1;0;0;-32,9884505;-71,2833284
2980440;7;0;1;0;-34,1667469;-70,700145
2980683;7;0;0;1;-41,4540713;-73,0052961
2980939;8;1;0;1;-18,4846753;-70,2827135
2981019;9;1;1;0;-33,1892468;-70,6731336
2981329;12;1;1;0;-36,8446115;-73,0910025
2982720;5;0;1;1;-18,4819148;-70,2845551
2983087;10;1;0;1;-35,4268491;-71,6658695
2983092;6;0;1;0;-33,5063231;-71,6122858
2983176;4;0;1;0;-33,0446096;-71,6250887
2983458;9;0;1;0;-37,6022569;-73,6538005
2983493;3;0;1;0;-33,5048774;-70,7441813
2984838;9;0;1;0;-35,8392307;-71,7394554
2985293;10;1;1;1;-33,4899097;-70,5873253
2985335;8;0;1;0;-40,1313371;-72,3894823
2985739;9;0;1;0;-35,6982515;-71,403874
2985884;5;1;1;0;-33,351631;-70,7337052
2986325;7;1;1;0;-39,8417317;-73,227249
2986506;9;1;0;0;-33,4200608;-70,7639031
2986806;10;1;1;0;-35,3807436;-72,3909281
2987341;11;0;0;0;-33,7522888;-70,7472203
2988081;9;1;0;0;-33,6755692;-71,1716641
2988662;9;1;1;0;-36,9939083;-73,161115
2989221;10;1;1;0;-33,0558099;-71,6285023
2989302;11;0;1;0;-33,5661262;-70,7047453
2989448;4;0;1;0;-34,2038412;-70,5290144
2989949;9;0;1;0;-33,5542016;-70,6153805
2989974;8;1;0;0;-33,5136378;-70,5710646
2990315;9;0;1;0;-33,4865338;-70,6877379
2990697;5;1;1;0;-33,5220259;-70,6928036
2992027;11;1;1;0;-38,7117889;-72,6546378
2992297;9;1;1;0;-34,0758813;-70,7258623
2993877;9;1;1;1;-38,9989553;-73,0915356
2993924;7;0;1;0;-20,2694747;-70,1094128
2993925;7;1;1;0;-22,9159348;-68,1971672
2994052;7;0;1;0;-33,5960415;-70,894662
2994287;9;1;1;0;-34,1476641;-70,7202341
2994654;9;0;1;0;-36,5900605;-71,7690125
2995216;3;0;1;0;-38,2337531;-72,3282288
2995373;7;1;0;0;-33,2251752;-70,6839966
2995583;9;0;0;0;-36,7927365;-73,1174316
2996390;9;0;0;1;-33,6106075;-70,678123
2997025;11;0;1;0;-39,2846066;-72,2212259
2997145;9;1;1;0;-33,5578276;-70,6392286
2998215;9;0;1;0;-33,2903277;-70,8687841
2999049;9;1;1;0;-38,7549957;-72,6339749
2999384;4;0;0;0;-33,4441788;-70,5814397
2999569;9;0;1;0;-27,3787618;-70,3446857
3000082;8;1;0;0;-33,0006732;-71,2723049
3000085;7;1;1;0;-38,7403137;-72,5924012
3000430;9;1;0;0;-29,9722081;-71,3053412
3001477;8;1;1;0;-34,6542753;-71,9001979
3001558;9;1;1;0;-32,795146;-71,2218364
3001653;6;1;1;0;-32,5104853;-71,4462876
3001952;7;0;1;0;-39,82748;-73,2396432
3002623;9;1;0;1;-31,8408867;-70,8725012
3003250;9;1;0;0;-38,7697912;-72,746361
3003530;7;1;1;0;-33,4798882;-70,7263741
3003664;6;1;0;0;-39,8181289;-73,2380588
3004455;6;0;1;0;-36,8968619;-73,1470169
3005145;9;0;0;0;-40,5732172;-73,1680145
3006342;12;0;1;0;-33,480505;-70,6795026
3006500;6;1;1;1;-33,4705167;-70,6007997
3006795;6;1;1;0;-33,4839799;-70,5731335
3007023;3;0;1;0;-34,1741961;-70,7843989
3007246;9;0;1;0;-33,0553072;-71,3889467
3007430;9;1;0;0;-35,4085693;-71,661655
3007752;4;0;0;0;-29,896389;-71,2627178
3007964;7;1;1;0;-37,2040089;-72,3486147
3008019;9;1;1;0;-33,4423287;-70,7026961
3008020;8;0;0;0;-33,5350052;-70,667338
3008336;9;1;0;1;-33,7558124;-70,9089581
3008764;9;0;1;0;-41,4607572;-72,912725
3008814;7;1;0;0;-33,2854928;-70,885089
3009187;10;1;1;0;-37,6696434;-72,0242229
3009283;7;1;1;0;-33,0569954;-71,4428418
3009513;10;1;1;1;-34,2236675;-70,9713006
3009944;9;0;1;1;-33,3980744;-70,724676
3010273;5;0;0;0;-33,4724042;-70,5640016
3011616;11;1;1;0;-33,4859657;-70,6506628
3012416;11;1;1;0;-33,53713;-70,6292803
3012457;9;0;0;0;-35,4456709;-71,6740157
3012761;9;0;1;0;-33,4005626;-70,7205281
3012953;9;0;1;1;-20,2540421;-70,0922298
3012954;5;1;1;0;-33,5605221;-70,642777
3012977;4;1;0;0;-33,0144348;-71,5475056
3013734;9;1;1;0;-34,9853422;-71,2446418
3013811;11;1;1;0;-40,5746234;-73,1343821
3014069;4;0;0;0;-34,630827;-71,365306
3014190;11;0;1;1;-33,4761455;-70,5646198
3014487;9;0;1;0;-33,3192482;-71,4092895
3015233;9;1;1;1;-33,5062892;-70,7518961
3015322;8;0;1;0;-33,1818802;-70,6727736
3015651;9;0;0;0;-35,8381477;-71,6149413
3015967;11;0;1;0;-20,2428729;-70,129712
3015989;8;1;1;0;-33,5542877;-70,553753
3016543;6;0;1;1;-29,903147;-71,2515165
3016787;10;1;1;0;-39,6404591;-72,3395284
3016833;11;1;1;0;-33,5432387;-70,6416879
3016881;7;1;0;0;-33,0421813;-71,4013286
3017152;9;1;1;1;-40,5783809;-73,121709
3017278;9;0;1;0;-33,5264161;-70,6747626
3017290;6;0;0;0;-35,8444667;-71,5983943
3017426;7;0;1;0;-25,4083157;-70,4810611
3017743;4;0;1;0;-38,4413512;-71,892655
3018047;9;0;1;0;-40,9132119;-73,161453
3018151;9;1;1;0;-37,4334831;-72,3232593
3018947;9;0;1;0;-36,8194165;-73,0105833
3019158;9;1;1;0;-36,5952714;-72,0930287
3019724;7;1;1;0;-35,4263214;-71,6633944
3019999;10;1;0;0;-27,4874057;-70,2705968
3020155;6;0;1;0;-33,298325;-70,8755942
3020471;9;1;1;0;-38,7704774;-72,5884551
3020608;9;0;0;0;-33,524015;-70,5991718
3020767;9;0;1;1;-23,5776635;-70,3788011
3020900;9;1;1;0;-34,9980386;-71,2540736
3021320;8;0;1;0;-39,8835053;-73,4286921
3021356;9;1;0;0;-36,8427015;-73,1051105
3021650;8;1;1;0;-36,8425004;-73,1459782
3021733;8;1;0;0;-33,5592138;-70,5573953
3022700;9;1;1;0;-40,0727894;-72,8717746
3022975;11;0;0;0;-33,5741511;-70,6642414
3023044;6;0;1;0;-33,5247502;-70,7038708
3023497;8;0;1;0;-20,2144831;-70,1534955
3023570;8;0;1;0;-33,029754;-71,5174159
3023756;3;0;1;0;-36,8299099;-73,0518086
3023763;10;0;1;0;-45,4013473;-72,6858921
3024127;7;0;1;0;-35,8443742;-71,6124286
3024461;7;1;0;0;-39,8469539;-73,2076802
