mrun;cod_nivel;rbd_admitido;cod_curso_admitido
18461007;9; ; 
18462169;10;25084;231000000133
18462294;8;5703;811000000133
18462342;8;11223;811000000131
18462492;6;12;611000000133
18462968;11;16844;351052010133
18463051;11;8645;331000000133
18463477;9;14720;131000000133
18463550;3;32;311000000133
18463914;9;9889;131000000133
18464121;9; ; 
18464745;8;1873;811000000133
18464944;9;8617;131000000113
18464945;7;24464;711000000131
18465286;10;25779;231000000133
18466163;9;14387;131000000233
18466199;9;4562;131000000133
18466229;7;1213;711000000233
18467200;8;3250;811000000133
18467901;9;22544;131000000133
18467955;7;8536;711000000131
18467956;7;9605;711000000133
18468239;9;17818;131000000133
18468435;9;1519;131000000133
18469895;5;40298;511000000133
18470087;12;6115;461061003133
18470205;11;8505;361061003112
18470206;9;9687;131000000133
18470353;7;1842;711000000131
18470651;9;8425;131000000133
18470960;9;7775;131000000133
18471916;10;8442;231000000233
18471929;11;17818;341041005133
18472463;6;10556;611000000133
18472746;7;25032;711000000133
18472771;4;1534;411000000133
18472782;9;199;131000000133
18473861;9;24686;131000000133
18474321;7;3251;711000000133
18475387;12;4702;431000000133
18475390;11;5713;331000000131
18475675;9;2283;131000000133
18475878;7;7405;711000000133
18476353;8;2013;811000000133
18476729;9;8854;131000000133
18476977;9; ; 
18477194;8;10625;811000000333
18477229;8;9816;811000000133
18477428;9;10507;131000000113
18478333;9;19972;131000000133
18478758;8;15731;811000000133
18479533;6;8706;611000000133
18480197;10;6752;231000000133
18480761;9;16452;131000000233
18481018;10;12217;231000000133
18481678;9; ; 
18481722;6;9366;611000000133
18481932;9;1300;171072007133
18482743;10;25523;231000000133
18483657;11;4709;361061003133
18484324;9;1675;131000000133
18485020;4;8498;411000000133
18485034;6;11429;611000000133
18485545;8;9867;811000000133
18486592;6;9636;611000000133
18487165;7;16729;711000000133
18488789;10;10252;231000000133
18488930;5;12579;511000000133
18489292;9;25136;131000000133
18489738;9;2444;131000000133
18490270;10;25853;231000000133
18490731;8;11797;811000000131
18490811;8;12736;811000000133
18491293;4;10588;411000000133
18492333;9;4952;131000000133
18492335;8;22246;811000000133
18492550;7;3517;711000000133
18493040;9;8425;131000000133
18494864;8;12719;811000000133
18495187;10;8930;231000000112
18495608;12;4672;441041005133
18495920;8;2050;811000000131
18495952;9;8500;131000000131
18496156;9;97;131000000133
18498746;9;25899;131000000133
18499439;7;9070;711000000133
18500406;4;10844;411000000133
18501146;4;20016;411000000133
18501330;8;8438;811000000133
18501566;9;4951;131000000133
18502089;12;12943;451052013123
18502389;8;22419;811000000133
18502701;9;2205;131000000133
18503355;9;1504;131000000131
18503608;5;8409;511000000133
18504296;9;24496;131000000133
18504893;9;10210;131000000133
18504972;10;16729;231000000133
18505063;9;24329;131000000123
18505147;9;2442;131000000113
18506493;10;9897;231000000133
18506594;5;25836;511000000131
18506607;9;8505;131000000111
18506794;10;7542;231000000133
18507587;12;4617;431000000133
18507747;9; ; 
18507796;6;9867;611000000133
18508475;10;20424;231000000133
18508504;9;5264;131000000133
18509536;10;2111;231000000133
18510586;7;31379;711000000133
18511112;9;10638;131000000133
18511132;10;10832;231000000333
18511599;11;24878;341041005133
18511941;9;284;131000000133
18512503;9;2938;131000000133
18513459;7;10350;711000000113
18513581;9;25371;131000000133
18513613;10;10457;231000000133
18513780;9;4708;131000000133
18514217;9;40080;131000000133
18514607;4;1752;411000000133
18514948;4;11133;411000000132
18516963;9;379;131000000133
18518034;11;8162;361064008133
18518074;7;1578;711000000133
18518570;8;7802;811000000133
18519381;9;31068;131000000133
18519387;6;9634;611000000133
18520112;10;25026;231000000133
18520909;9;40025;131000000133
18520910;9;8598;131000000133
18520924;12;24963;431000000133
18521106;5;1619;511000000132
18521258;9; ; 
18521760;9;11111;131000000133
18522174;10;4270;231000000133
18522335;8;10621;811000000133
18522834;9;1663;131000000131
18523743;7;8927;711000000113
18524513;9;5565;131000000133
18524826;6;131;611000000131
18525319;7;25790;711000000131
18525833;7;14376;711000000133
18525969;6;10250;611000000133
18527001;10;11994;231000000133
18527140;3;25766;311000000133
18527812;10;52;231000000133
18528194;9;9065;131000000131
18528601;9;14865;131000000133
18529881;12;18251;431000000133
18530138;9;5507;131000000133
18530654;4;26037;411000000433
18530674;7;716;711000000133
18532135;9; ; 
18532914;8;5656;811000000133
18533714;9; ; 
18533976;6;2660;611000000133
18534254;9;5666;131000000132
18535121;9;5565;131000000133
18535376;11;1453;331000000133
18535645;9;8488;131000000113
18535679;9;9411;131000000133
18536190;9;3055;131000000133
18536327;6;10470;611000000133
18537023;10;2319;231000000133
18537034;6;8533;611000000113
18537939;7;5714;711000000131
18539336;9; ; 
18540380;7;16749;711000000133
18540663;10;25447;231000000133
18540666;8;5652;811000000113
18541356;10;10544;231000000133
18541905;9;3638;131000000133
18541985;9;8510;131000000113
18543046;9;9779;131000000133
18543401;11;25853;341041005133
18543476;11;22271;361064008133
18543754;9;25171;131000000131
18543799;9;25458;131000000132
18543835;9;1167;131000000133
18544212;11;8429;331000000133
18544957;4;523;411000000133
18545465;8;310;811000000133
18546171;9;6253;131000000133
18546287;5;26494;511000000133
18546750;9;24856;131000000133
18546807;6;11718;611000000133
18546808;5;10320;511000000133
18547053;9;8598;131000000133
18547973;9;5570;131000000133
18548360;9;10604;131000000133
18548382;4;408;411000000133
18549679;10;535;231000000133
18549731;9;22535;131000000133
18551005;3;25215;311000000132
18551328;5;10638;511000000233
18551979;8;25225;811000000131
18552436;10;12244;231000000433
18553181;7;4622;711000000133
18553866;9;199;131000000133
18554575;9;5574;131000000133
18555749;3;9713;311000000133
18555999;9;12027;131000000133
18556156;9;1675;131000000133
18556756;9;968;131000000133
18557682;8;9200;811000000131
18557745;12;25558;431000000133
18557979;9;8474;131000000133
18558281;4;26372;411000000133
18558602;7;6587;711000000133
18558918;5;7643;511000000133
18559231;10;17662;231000000133
18559254;7;10789;711000000133
18560417;12;131;431000000131
18560788;9;22024;131000000133
18560934;9;17818;131000000133
18561300;9;16432;131000000133
18561635;10;129;231000000131
18561801;9;9281;131000000133
18562246;10;4531;231000000131
18562485;7;5666;711000000131
18562922;8;15793;811000000133
18563350;11;8841;331000000133
18563534;5;24878;511000000133
18563675;9; ; 
18564175;9;22553;131000000133
18564461;11;1300;371072007133
18564553;9;4535;131000000131
18565023;7;9070;711000000133
18565737;10;4553;231000000111
18565798;11;1756;331000000131
18565938;4;22236;411000000133
18565947;10;25059;231000000132
18566689;7;5570;711000000133
18567061;4;45;411000000113
18567127;6;203;611000000133
18567173;10;1672;231000000133
18567183;5;40189;511000000133
18568336;7;4578;711000000133
18568759;9;8506;131000000133
18568832;8;8997;811000000132
18568872;9;25475;131000000133
18569010;9;9926;131000000133
18570127;11;22494;371072007133
18570188;9;4977;131000000133
18570538;4;3111;411000000133
18572337;10;1517;231000000133
18573102;9;11287;131000000133
18573109;9;26168;131000000133
18573668;10;25550;231000000133
18574243;9;8442;131000000233
18575148;7;2078;711000000133
18577429;9;4948;131000000133
18578077;9;399;131000000133
18578345;8;45;811000000113
18579075;9;3305;131000000133
18579123;9;11608;131000000133
18579300;11;1685;351051009133
18579963;6;8756;611000000133
18580042;7;1911;711000000133
18580043;7;8927;711000000113
18580474;8;2817;811000000133
18581623;6;25225;611000000131
18581961;7;10482;711000000131
18583259;9;13188;131000000133
18584420;10;8724;231000000131
18584494;7;9070;711000000133
18585024;2;2959;211000000133
18585212;12;25387;431000000133
18586320;11;16843;361061003133
18586735;9;40065;131000000133
18587311;9;24444;131000000131
18588015;10;1363;231000000133
18588200;3;14365;311000000132
18588896;4;3393;411000000133
18589349;3;25466;311000000131
18590096;9;9864;131000000133
18590572;9;8;131000000133
18590850;8;10638;811000000233
18590942;7;24689;711000000123
18591131;9;8501;131000000133
18591951;9; ; 
18592197;9;1469;131000000133
18592570;9;11716;131000000133
18593163;6;14234;611000000133
18593552;10;24766;231000000131
18593746;9;2105;131000000133
18594919;9;25899;131000000133
18595149;9;17643;131000000133
18595318;7;7325;711000000133
18595389;9;26219;131000000133
18595706;5;9375;511000000131
18595993;9;1863;131000000133
18596058;10;1013;231000000133
18597079;10;8997;231000000131
18597298;7;25485;711000000131
18597380;9;2896;131000000133
18598252;6;15807;611000000133
18598876;11;40042;331000000133
18599292;10;8491;231000000121
18599531;4;1534;411000000133
18599582;9;9065;131000000131
18600365;4;25865;411000000133
18600726;9;8632;131000000133
18601249;9;4165;131000000133
18601405;8;16751;811000000133
18601751;11;17772;341041005133
18601780;9; ; 
18601819;9;25050;131000000133
18601866;7;1301;711000000133
18602227;9;10711;131000000133
18602404;12;4644;431000000133
18602931;10;16942;231000000133
18602991;12;1967;431000000233
18603271;12;9328;461064008131
18603337;9;15720;131000000133
18603737;10;31116;231000000133
18604341;4;1941;411000000133
18604352;7;20121;711000000133
18604587;9;4977;131000000133
18604968;8;14387;811000000133
18606299;9;5570;131000000133
18606752;9; ; 
18607443;9;4925;131000000133
18607732;9;8514;131000000111
18608328;9;8105;131000000133
18608352;5;25593;511000000133
18608818;4;5678;411000000133
18610162;6;7343;611000000133
18610591;9;8491;131000000122
18610797;9;24686;131000000133
18610894;6;9909;611000000133
18611010;8;9377;811000000133
18611233;5;615;511000000133
18611315;9;18090;131000000133
18612225;11;705;351051003133
18613073;9;20424;131000000133
18613536;9;449;131000000133
18613586;6;12767;611000000131
18613643;10;31253;231000000133
18613891;9;8111;131000000133
18614793;7;14720;711000000133
18616221;5;25709;511000000132
18616441;9;15769;131000000133
18616942;9;8499;131000000123
18617116;8;9332;811000000133
18617213;9;5656;131000000133
18619601;3;9534;311000000133
18619696;9; ; 
18620698;3;1213;311000000233
18622982;10;13551;231000000133
18623285;5;1421;511000000132
18624040;9;1664;131000000133
18624127;9;20164;131000000133
18624168;10;7006;231000000133
18624172;7;15726;711000000133
18624565;9; ; 
18624606;9;9693;131000000133
18624629;10;17790;231000000133
18624947;11;2280;341041002133
18625292;4;527;411000000133
18625751;6;16825;611000000133
18626884;6;2151;611000000131
18627416;9; ; 
18627419;5;6092;511000000133
18627459;5;6830;511000000111
18627489;8;25599;811000000133
18628301;9;10075;131000000133
18628681;4;12710;411000000133
18629145;4;9610;411000000133
18629437;6;8690;611000000133
18629518;7;10187;711000000113
18629863;11;3639;331000000133
18631423;9;4166;131000000113
18631643;5;24803;511000000133
18632372;8;1049;811000000133
18632420;7;26424;711000000133
18633062;8;2021;811000000133
18633618;5;4310;511000000133
18634251;11;12192;381081005133
18634409;10;12077;231000000133
18635189;4;17736;411000000132
18635254;7;22065;711000000133
18636029;4;8674;411000000123
18636378;8;20090;811000000133
18636663;7;25386;711000000133
18637754;10;220;231000000133
18637978;4;3010;411000000131
18637998;6;10497;611000000113
18638348;10;14527;231000000131
18638359;6;8442;611000000133
18638571;12;6895;431000000133
18639076;11;13330;331000000131
18639235;7;6500;711000000133
18640770;9; ; 
18640863;6;13637;611000000133
18641037;9;25853;131000000133
18641238;4;12747;411000000133
18641280;5;2115;511000000133
18641850;10;9375;231000000233
18642020;7;10768;711000000132
18642266;6;22527;611000000133
18642509;6;1437;611000000113
18643232;9;2625;131000000233
18643311;6;1722;611000000133
18644738;8;11845;811000000131
18645273;3;7337;311000000133
18645282;10;10246;231000000133
18645427;12;8680;431000000133
18645575;9;2794;131000000133
18646192;4;10478;411000000133
18646295;7;10557;711000000133
18646968;7;31294;711000000133
18647273;9;7331;131000000133
18648231;6;14675;611000000133
18648481;9;12027;131000000133
18648570;10;1335;231000000133
18648916;5;10465;511000000133
18649213;9;8815;131000000133
18649291;9;25711;131000000133
18649787;7;13138;711000000132
18650467;7;9720;711000000133
18650842;9;25050;131000000133
18650843;8;12192;811000000133
18651448;5;25369;511000000133
18651782;6;25737;611000000133
18652125;7;10495;711000000133
18652929;11;9686;361061003133
18653352;3;7659;311000000133
18653608;11;22271;361064008133
18653679;9;4702;131000000133
18653951;6;298;611000000133
18654167;9;8487;131000000112
18654200;9;10781;131000000131
18654299;11;25396;341041002133
18654769;11;12741;331000000133
18655769;9;1198;131000000133
18655942;10;25085;231000000133
18656500;11;24733;351055023133
18657466;12;25751;431000000131
18657676;9;16432;131000000133
18657782;6;25462;611000000133
18657863;7;1268;711000000133
18659550;11;8627;331000000133
18660259;7;11608;711000000133
18660310;11;988;341041005133
18661098;9; ; 
18661522;5;1599;511000000131
18661814;9;1368;131000000113
18661949;9; ; 
18661952;7;16677;711000000133
18661985;5;5654;511000000133
18662305;9;10632;131000000233
18662633;9;16583;131000000133
18662855;3;420;311000000133
18664593;10;220;231000000133
18664794;4;9647;411000000133
18665150;8;11845;811000000131
18665550;11;5216;361061003133
18665938;9; ; 
18666876;9;17746;131000000131
18667801;12;283;461064001133
18668255;11;9060;351058034133
18668406;9;22191;131000000133
18668572;6;9878;611000000133
18668768;11;2104;341041005133
18670079;9;2938;131000000133
18670168;12;217;431000000133
18671907;9; ; 
18672101;10;31065;231000000133
18672840;7;24424;711000000133
18673593;9;18017;131000000133
18673889;10;2937;231000000133
18676228;9;10711;131000000133
18678191;11;2103;351054018133
18678236;11;13475;351053014133
18678649;6;20436;611000000133
18678967;9;11831;131000000133
18679551;9;1675;131000000133
18679754;11;9060;351058034133
18679921;9; ; 
18680664;9;16452;131000000233
18680916;9;9060;131000000133
18681061;11;5658;331000000131
18681192;9;9897;131000000133
18681444;9;9784;131000000131
18682422;9;10496;131000000123
18682980;9;25447;131000000133
18683069;9;10697;131000000133
18683261;4;16518;411000000133
18683481;11;8614;331000000113
18683548;8;1855;811000000133
18683728;10;5393;231000000133
18684082;9;4982;131000000132
18684341;6;9874;611000000133
18684380;8;10638;811000000233
18684420;4;14397;411000000133
18684435;8;2979;811000000133
18684474;9;8490;131000000133
18685127;8;8487;811000000112
18685236;10;4555;231000000121
18685669;4;2250;411000000133
18685888;8;10251;811000000133
18686313;8;10355;811000000133
18686426;5;9511;511000000131
18686868;7;3251;711000000133
18688844;7;313;711000000133
18689061;9;9281;131000000133
18689097;6;10621;611000000133
18689183;9;12115;131000000133
18689184;9;2793;131000000131
18689588;9;7578;171072007133
18690447;9;26274;131000000133
18691231;11;4977;361064001133
18691996;9;2102;131000000113
18692285;9;1453;131000000133
18692372;9;5613;131000000133
18693716;3;20016;311000000133
18693757;5;8533;511000000113
18694002;5;10080;511000000133
18694012;8;22544;811000000133
18694331;10;10506;231000000133
18695295;7;12151;711000000133
18695309;8;9424;811000000133
18696067;9;9779;131000000133
18696192;9;2939;131000000133
18696556;6;7872;611000000133
18696965;6;25032;611000000133
18697240;9; ; 
18697602;9;5666;131000000132
18697655;9;1503;131000000133
18698178;5;3483;511000000133
18699011;9; ; 
18700096;7;24318;711000000133
18700167;11;13491;331000000133
18700197;7;7122;711000000133
