school_id,grade_id,program_id,regular_vacancies
298,2,1652,18
298,3,1653,15
298,4,1654,17
298,5,1655,13
298,6,1656,12
298,7,1657,17
298,8,1658,27
301,-1,1659,50
301,0,1660,5
301,1,1661,10
301,2,1662,6
301,3,1663,3
301,4,1664,10
301,5,1665,22
301,6,1666,14
301,7,1667,14
301,8,1668,22
302,-1,1669,60
302,0,1670,22
302,1,1671,20
302,2,1672,21
302,3,1673,21
302,4,1674,12
302,5,1675,21
302,6,1676,20
302,7,1677,19
302,8,1678,21
303,-1,1679,28
303,-1,1680,28
303,0,1681,4
303,0,1682,7
303,1,1683,30
303,2,1684,17
303,3,1685,15
303,4,1686,12
303,5,1687,18
303,6,1688,9
303,7,1689,16
303,8,1690,20
304,-1,1691,75
304,0,1692,4
304,1,1693,11
304,2,1694,12
304,3,1695,1
304,4,1696,14
304,5,1697,8
304,6,1698,8
304,7,1699,36
304,8,1700,5
304,9,1701,19
304,10,1702,15
304,11,1703,7
304,12,1704,0
305,-1,1705,78
305,0,1706,17
305,1,1707,52
305,2,1708,15
305,3,1709,13
305,4,1710,24
305,5,1711,13
305,6,1712,20
305,7,1713,28
305,8,1714,10
306,-1,1715,25
306,0,1716,6
306,1,1717,14
306,2,1718,6
306,3,1719,7
306,4,1720,3
306,5,1721,5
306,6,1722,8
306,7,1723,3
306,8,1724,5
310,-1,1725,40
310,0,1726,16
310,1,1727,23
310,2,1728,8
310,3,1729,9
310,4,1730,14
310,5,1731,3
310,6,1732,9
310,7,1733,12
310,8,1734,11
312,-1,1735,24
312,-1,1736,24
312,0,1737,7
312,0,1738,14
312,1,1739,21
312,2,1740,9
312,3,1741,14
312,4,1742,9
312,5,1743,13
312,6,1744,13
312,7,1745,11
312,8,1746,16
313,-1,1747,25
313,-1,1748,25
313,0,1749,25
313,0,1750,6
313,1,1751,59
313,2,1752,23
313,3,1753,22
313,4,1754,9
313,5,1755,16
313,6,1756,7
313,7,1757,26
313,8,1758,13
315,-1,1759,35
315,0,1760,12
315,1,1761,58
315,2,1762,18
315,3,1763,20
315,4,1764,10
315,5,1765,25
315,6,1766,15
315,7,1767,19
315,8,1768,29
316,-1,1769,30
316,0,1770,5
316,1,1771,37
316,2,1772,17
316,3,1773,8
316,4,1774,11
316,5,1775,7
316,6,1776,9
317,-1,1777,60
317,0,1778,12
317,1,1779,70
317,2,1780,39
317,3,1781,39
317,4,1782,23
317,5,1783,28
317,6,1784,17
317,7,1785,30
317,8,1786,17
318,-1,1787,35
318,0,1788,8
318,1,1789,8
318,2,1790,3
318,3,1791,4
318,4,1792,9
318,5,1793,12
318,6,1794,6
318,7,1795,13
318,8,1796,14
319,-1,1797,54
319,0,1798,10
319,1,1799,56
319,2,1800,11
319,3,1801,11
319,4,1802,11
319,5,1803,17
319,6,1804,7
319,7,1805,18
319,8,1806,23
322,-1,1807,60
322,0,1808,22
322,1,1809,11
322,2,1810,24
322,3,1811,9
322,4,1812,14
322,5,1813,15
322,6,1814,8
322,7,1815,7
322,8,1816,15
324,-1,1817,35
324,0,1818,3
324,1,1819,40
324,2,1820,14
324,3,1821,10
324,4,1822,19
324,5,1823,23
324,6,1824,6
324,7,1825,15
324,8,1826,10
326,-1,1827,50
326,0,1828,4
326,1,1829,31
326,2,1830,11
326,3,1831,12
326,4,1832,8
326,5,1833,16
326,6,1834,15
326,7,1835,9
326,8,1836,10
329,-1,1837,35
329,0,1838,5
329,1,1839,6
329,2,1840,5
329,3,1841,5
329,4,1842,1
329,5,1843,4
329,6,1844,1
329,7,1845,8
329,8,1846,14
329,9,1847,9
329,10,1848,8
329,11,1849,2
329,12,1850,0
332,-1,1851,30
332,0,1852,4
332,1,1853,26
332,1,1854,11
332,2,1855,0
332,2,1856,4
332,3,1857,22
332,4,1858,10
332,5,1859,8
332,6,1860,11
332,7,1861,11
332,8,1862,19
335,-1,1863,44
335,0,1864,7
335,1,1865,5
335,2,1866,4
335,3,1867,6
335,4,1868,10
335,5,1869,2
335,6,1870,4
335,7,1871,4
335,8,1872,4
335,9,1873,9
335,10,1874,16
335,11,1875,6
335,12,1876,5
336,1,1877,90
336,2,1878,14
336,3,1879,17
336,4,1880,13
336,5,1881,56
336,6,1882,20
336,7,1883,26
336,8,1884,14
336,9,1885,7
336,10,1886,22
336,11,1887,16
336,12,1888,18
337,1,1889,80
337,2,1890,9
337,3,1891,9
337,4,1892,9
337,5,1893,6
337,6,1894,5
337,7,1895,6
337,8,1896,4
337,9,1897,13
337,10,1898,2
337,11,1899,3
337,12,1900,0
341,1,1901,42
341,2,1902,3
341,3,1903,2
341,4,1904,1
341,5,1905,1
341,6,1906,45
341,7,1907,10
341,8,1908,8
341,9,1909,13
341,10,1910,5
341,11,1911,6
341,12,1912,6
342,-1,1913,70
342,0,1914,0
342,1,1915,51
342,2,1916,6
342,3,1917,4
342,4,1918,1
342,5,1919,39
342,6,1920,1
342,7,1921,1
342,8,1922,3
342,9,1923,0
342,10,1924,7
342,11,1925,4
342,12,1926,5
343,0,1927,40
343,0,1928,40
343,1,1929,44
343,2,1930,23
343,3,1931,34
343,4,1932,19
343,5,1933,24
343,6,1934,20
343,7,1935,17
343,8,1936,26
344,0,1937,35
344,0,1938,35
344,1,1939,19
344,2,1940,7
344,3,1941,8
344,4,1942,4
344,5,1943,7
344,6,1944,5
344,7,1945,13
344,8,1946,11
344,9,1947,11
344,10,1948,8
344,11,1949,8
344,12,1950,5
350,1,1951,48
350,2,1952,9
350,3,1953,6
350,4,1954,5
350,5,1955,5
350,6,1956,4
350,7,1957,9
350,8,1958,8
350,9,1959,17
350,10,1960,4
350,11,1961,6
350,12,1962,2
356,-1,1963,70
356,0,1964,14
356,1,1965,7
356,2,1966,2
356,3,1967,4
356,4,1968,2
356,5,1969,4
356,6,1970,3
356,7,1971,3
356,8,1972,3
356,9,1973,9
356,10,1974,2
356,11,1975,0
356,12,1976,0
365,-1,1977,50
365,0,1978,14
365,1,1979,26
365,2,1980,8
365,3,1981,12
365,4,1982,8
365,5,1983,4
365,6,1984,5
365,7,1985,15
365,8,1986,5
365,9,1987,9
365,10,1988,13
365,11,1989,8
365,12,1990,1
367,-1,1991,58
367,0,1992,17
367,1,1993,35
367,2,1994,13
367,3,1995,7
367,4,1996,4
367,5,1997,2
367,6,1998,2
367,7,1999,0
367,8,2000,16
367,9,2001,131
367,10,2002,13
367,11,2003,4
367,11,2004,5
367,11,2005,19
367,12,2006,33
367,12,2007,10
367,12,2008,2
368,-1,2009,112
368,0,2010,16
368,1,2011,22
368,2,2012,19
368,3,2013,23
368,4,2014,5
368,5,2015,46
368,6,2016,30
368,7,2017,16
368,8,2018,50
369,1,2019,4
369,2,2020,0
369,3,2021,3
369,4,2022,1
369,5,2023,1
369,6,2024,0
370,-1,2025,20
370,0,2026,9
370,1,2027,3
370,2,2028,1
370,3,2029,1
370,4,2030,3
370,5,2031,7
370,6,2032,1
370,7,2033,0
370,8,2034,6
371,-1,2035,16
371,0,2036,8
371,1,2037,2
371,2,2038,4
371,3,2039,3
371,4,2040,7
371,5,2041,1
371,6,2042,6
371,7,2043,2
371,8,2044,3
371,9,2045,7
371,10,2046,7
371,11,2047,11
371,12,2048,6
372,7,2049,30
372,8,2050,6
372,9,2051,5
372,10,2052,0
372,11,2053,5
372,11,2054,16
372,11,2055,7
372,12,2056,7
372,12,2057,5
372,12,2058,6
373,7,2059,114
373,8,2060,2
373,9,2061,2
373,10,2062,0
373,11,2063,5
373,12,2064,0
374,-1,2065,50
374,0,2066,15
374,1,2067,14
374,2,2068,6
374,3,2069,11
374,4,2070,7
374,5,2071,20
374,6,2072,12
374,7,2073,23
375,-1,2074,70
375,0,2075,23
375,1,2076,20
375,2,2077,20
375,3,2078,18
375,4,2079,1
375,5,2080,10
375,6,2081,5
375,7,2082,4
375,8,2083,3
377,1,2084,8
377,2,2085,4
377,3,2086,4
377,4,2087,4
377,5,2088,6
377,6,2089,6
379,9,2090,217
379,10,2091,36
379,11,2092,13
379,11,2093,1
379,11,2094,6
379,12,2095,9
379,12,2096,2
379,12,2097,6
380,-1,2098,30
380,0,2099,9
380,1,2100,11
380,2,2101,2
380,3,2102,7
380,4,2103,5
380,5,2104,18
380,6,2105,4
380,7,2106,3
380,8,2107,2
381,0,2108,25
381,1,2109,13
381,2,2110,11
381,3,2111,13
381,4,2112,13
381,5,2113,3
381,6,2114,13
381,7,2115,9
381,8,2116,3
382,-1,2117,30
382,0,2118,1
382,1,2119,6
382,2,2120,4
382,3,2121,2
382,4,2122,3
382,5,2123,4
382,6,2124,3
382,7,2125,1
382,8,2126,9
384,9,2127,155
384,10,2128,47
384,11,2129,8
384,11,2130,11
384,11,2131,4
384,12,2132,10
384,12,2133,30
384,12,2134,6
386,-1,2135,35
386,-1,2136,35
386,0,2137,9
386,0,2138,13
386,1,2139,16
386,2,2140,25
386,3,2141,76
386,4,2142,74
386,5,2143,73
386,6,2144,74
386,7,2145,66
386,8,2146,17
387,1,2147,10
387,2,2148,3
387,3,2149,6
387,4,2150,2
387,5,2151,1
387,6,2152,3
387,7,2153,1
387,8,2154,0
390,-1,2155,70
390,0,2156,66
390,1,2157,90
390,2,2158,72
390,3,2159,51
390,4,2160,52
390,5,2161,56
390,6,2162,41
392,7,2163,114
392,8,2164,17
392,9,2165,24
392,10,2166,39
392,11,2167,11
392,12,2168,4
396,9,2169,180
396,10,2170,28
396,11,2171,3
396,11,2172,24
396,11,2173,2
396,12,2174,6
396,12,2175,5
396,12,2176,4
399,9,2177,342
399,10,2178,63
399,11,2179,8
399,11,2180,14
399,11,2181,5
399,11,2182,5
399,11,2183,7
399,11,2184,15
399,12,2185,6
399,12,2186,4
399,12,2187,4
399,12,2188,4
399,12,2189,4
399,12,2190,7
400,7,2191,165
400,8,2192,7
400,9,2193,33
400,10,2194,24
400,11,2195,28
400,12,2196,8
401,-1,2197,90
401,0,2198,5
401,1,2199,10
401,2,2200,7
401,3,2201,10
401,4,2202,1
401,5,2203,2
401,6,2204,4
401,7,2205,7
401,8,2206,8
403,-1,2207,64
403,0,2208,64
403,1,2209,79
403,2,2210,61
403,3,2211,42
403,4,2212,42
403,5,2213,48
403,6,2214,38
403,7,2215,48
403,8,2216,44
405,-1,2217,30
405,-1,2218,30
405,0,2219,31
405,1,2220,57
405,2,2221,26
405,3,2222,5
405,4,2223,9
405,5,2224,19
405,6,2225,13
405,7,2226,34
405,8,2227,13
406,-1,2228,50
406,0,2229,3
406,1,2230,42
406,2,2231,19
406,3,2232,26
406,4,2233,21
406,5,2234,25
406,6,2235,20
406,7,2236,24
406,8,2237,24
407,-1,2238,25
407,-1,2239,25
407,0,2240,9
407,0,2241,10
407,1,2242,32
407,2,2243,25
407,3,2244,20
407,4,2245,20
407,5,2246,29
407,6,2247,38
407,7,2248,13
407,8,2249,24
408,-1,2250,84
408,0,2251,23
408,1,2252,33
408,2,2253,8
408,3,2254,7
408,4,2255,13
408,5,2256,12
408,6,2257,12
408,7,2258,14
408,8,2259,9
410,-1,2260,72
410,0,2261,23
410,1,2262,27
410,2,2263,6
410,3,2264,14
410,4,2265,13
410,5,2266,18
410,6,2267,11
410,7,2268,9
410,8,2269,10
411,-1,2270,60
411,0,2271,20
411,1,2272,36
411,2,2273,9
411,3,2274,18
411,4,2275,8
411,5,2276,13
411,6,2277,8
411,7,2278,15
411,8,2279,29
413,-1,2280,22
413,0,2281,12
413,1,2282,12
413,2,2283,12
413,3,2284,9
413,4,2285,16
413,5,2286,17
413,6,2287,11
413,7,2288,8
413,8,2289,13
416,-1,2290,56
416,0,2291,37
416,1,2292,19
416,2,2293,9
416,3,2294,2
416,4,2295,2
416,5,2296,5
416,6,2297,4
416,7,2298,10
416,8,2299,8
417,-1,2300,28
417,0,2301,28
417,0,2302,28
417,1,2303,19
417,2,2304,13
417,3,2305,9
417,4,2306,13
417,5,2307,12
417,6,2308,10
417,7,2309,23
417,8,2310,26
418,-1,2311,90
418,0,2312,37
418,1,2313,21
418,2,2314,7
418,3,2315,8
418,4,2316,10
418,5,2317,13
418,6,2318,8
418,6,2319,6
418,7,2320,19
418,7,2321,21
418,8,2322,8
418,8,2323,10
419,-1,2324,64
419,0,2325,24
419,1,2326,41
419,2,2327,27
419,3,2328,29
419,4,2329,29
419,5,2330,28
419,6,2331,9
419,7,2332,21
419,8,2333,44
420,-1,2334,120
420,0,2335,33
420,1,2336,53
420,2,2337,39
420,3,2338,27
420,4,2339,32
420,5,2340,29
420,6,2341,18
420,7,2342,11
420,8,2343,0
420,9,2344,2
420,10,2345,32
420,11,2346,3
420,11,2347,5
420,11,2348,1
420,11,2349,2
420,12,2350,4
420,12,2351,0
420,12,2352,5
420,12,2353,7
421,-1,2354,90
421,0,2355,23
421,1,2356,25
421,2,2357,10
421,3,2358,11
421,4,2359,12
421,5,2360,14
421,6,2361,8
421,7,2362,32
421,8,2363,16
423,-1,2364,32
423,0,2365,1
423,1,2366,8
423,2,2367,1
423,3,2368,3
423,4,2369,3
423,5,2370,5
423,6,2371,3
423,7,2372,4
423,8,2373,3
427,-1,2374,42
427,0,2375,9
427,1,2376,2
427,2,2377,5
427,3,2378,6
427,4,2379,4
427,5,2380,2
427,6,2381,4
427,7,2382,7
427,8,2383,9
429,-1,2384,75
429,-1,2385,75
429,0,2386,0
429,0,2387,0
429,1,2388,11
429,2,2389,4
429,3,2390,3
429,4,2391,3
429,5,2392,2
429,6,2393,8
429,7,2394,9
429,8,2395,3
429,9,2396,5
429,10,2397,3
429,11,2398,8
429,12,2399,6
430,-1,2400,70
430,0,2401,42
430,1,2402,36
430,2,2403,13
430,3,2404,15
430,4,2405,15
430,5,2406,17
430,6,2407,23
430,7,2408,28
430,8,2409,8
430,9,2410,42
430,10,2411,25
430,11,2412,5
430,11,2413,17
430,12,2414,10
430,12,2415,1
430,12,2416,5
431,-1,2417,64
431,0,2418,36
431,1,2419,44
431,2,2420,48
431,3,2421,31
431,4,2422,32
431,5,2423,23
431,6,2424,22
431,7,2425,28
431,8,2426,42
431,9,2427,42
431,10,2428,29
431,11,2429,23
431,12,2430,15
433,1,2431,80
433,2,2432,7
433,3,2433,6
433,4,2434,7
433,5,2435,8
433,6,2436,9
433,7,2437,5
433,8,2438,5
433,9,2439,16
433,10,2440,5
433,11,2441,10
433,12,2442,3
434,-1,2443,81
434,0,2444,4
434,1,2445,2
434,2,2446,2
434,3,2447,2
434,4,2448,1
434,5,2449,0
434,6,2450,0
434,7,2451,5
434,8,2452,3
437,9,2453,281
437,10,2454,34
437,11,2455,5
437,11,2456,2
437,11,2457,0
437,11,2458,1
437,11,2459,1
437,11,2460,0
437,12,2461,3
437,12,2462,2
437,12,2463,8
437,12,2464,5
437,12,2465,3
437,12,2466,3
438,9,2467,121
438,10,2468,35
438,11,2469,16
438,11,2470,0
438,11,2471,9
438,11,2472,1
438,12,2473,1
438,12,2474,5
438,12,2475,5
438,12,2476,6
439,1,2477,1
439,2,2478,0
439,3,2479,1
439,4,2480,1
439,5,2481,1
439,6,2482,1
440,-1,2483,64
440,0,2484,2
440,1,2485,15
440,2,2486,4
440,3,2487,1
440,4,2488,10
440,5,2489,5
440,6,2490,4
440,7,2491,4
440,8,2492,2
440,9,2493,28
440,10,2494,9
440,11,2495,3
440,11,2496,2
440,11,2497,2
440,12,2498,0
440,12,2499,5
440,12,2500,2
441,-1,2501,25
441,0,2502,8
441,1,2503,9
441,2,2504,13
441,3,2505,9
441,4,2506,14
441,5,2507,17
441,6,2508,19
441,7,2509,16
441,8,2510,17
441,9,2511,20
441,10,2512,8
441,11,2513,30
441,11,2514,2
441,12,2515,17
441,12,2516,12
442,-1,2517,36
442,0,2518,12
442,1,2519,8
442,2,2520,1
442,3,2521,1
442,4,2522,0
442,5,2523,1
442,6,2524,1
442,7,2525,2
442,8,2526,6
444,-1,2527,26
444,0,2528,13
444,1,2529,21
444,2,2530,26
444,3,2531,3
444,4,2532,17
444,5,2533,20
444,6,2534,13
444,7,2535,6
444,8,2536,12
445,-1,2537,8
445,0,2538,4
445,1,2539,0
445,2,2540,2
445,3,2541,2
445,4,2542,3
446,-1,2543,7
446,0,2544,1
446,1,2545,8
446,2,2546,0
446,3,2547,1
446,4,2548,2
447,1,2549,2
447,2,2550,0
447,3,2551,0
447,4,2552,1
448,9,2553,234
448,10,2554,34
448,11,2555,27
448,12,2556,29
449,9,2557,200
449,10,2558,84
449,11,2559,9
449,11,2560,6
449,11,2561,3
449,11,2562,5
449,11,2563,11
449,11,2564,9
449,12,2565,31
449,12,2566,13
449,12,2567,5
449,12,2568,7
449,12,2569,6
449,12,2570,11
450,-1,2571,30
450,0,2572,17
450,1,2573,13
450,2,2574,19
450,3,2575,12
450,4,2576,8
450,5,2577,9
450,6,2578,18
450,7,2579,12
450,8,2580,14
452,-1,2581,36
452,0,2582,10
452,1,2583,16
452,2,2584,15
452,3,2585,9
452,4,2586,9
452,5,2587,11
452,6,2588,10
452,7,2589,31
452,8,2590,17
453,-1,2591,60
453,0,2592,11
453,1,2593,31
453,2,2594,17
453,3,2595,13
453,4,2596,18
453,5,2597,16
453,6,2598,22
453,7,2599,56
453,8,2600,42
454,-1,2601,70
454,0,2602,20
454,1,2603,79
454,2,2604,12
454,3,2605,10
454,4,2606,16
454,5,2607,7
454,6,2608,40
454,7,2609,52
454,8,2610,48
455,-1,2611,30
455,0,2612,3
455,1,2613,8
455,2,2614,4
455,3,2615,6
455,4,2616,1
455,5,2617,8
455,6,2618,7
455,7,2619,24
455,8,2620,15
458,-1,2621,35
458,0,2622,18
458,1,2623,23
458,2,2624,5
458,3,2625,5
458,4,2626,4
458,5,2627,6
458,6,2628,10
458,7,2629,14
458,8,2630,13
459,-1,2631,70
459,0,2632,49
459,1,2633,55
459,2,2634,35
459,3,2635,17
459,4,2636,23
459,5,2637,33
459,6,2638,30
459,7,2639,40
459,8,2640,34
461,-1,2641,35
461,0,2642,17
461,1,2643,13
461,2,2644,12
461,3,2645,13
461,4,2646,13
461,5,2647,8
461,6,2648,16
461,7,2649,45
461,8,2650,10
463,-1,2651,20
463,0,2652,8
463,1,2653,6
463,2,2654,9
463,3,2655,5
463,4,2656,8
463,5,2657,11
463,6,2658,4
463,7,2659,7
463,8,2660,6
464,-1,2661,70
464,0,2662,43
464,1,2663,35
464,2,2664,23
464,3,2665,20
464,4,2666,22
464,5,2667,18
464,6,2668,15
464,7,2669,32
464,8,2670,10
467,1,2671,4
467,2,2672,3
467,3,2673,1
467,4,2674,2
467,5,2675,2
467,6,2676,2
468,1,2677,4
468,2,2678,1
468,3,2679,3
468,4,2680,3
468,5,2681,1
468,6,2682,1
469,1,2683,9
469,2,2684,7
469,3,2685,3
469,4,2686,1
469,5,2687,1
469,6,2688,4
469,7,2689,7
469,8,2690,6
471,-1,2691,10
471,0,2692,4
471,1,2693,1
471,2,2694,5
471,3,2695,2
471,4,2696,5
471,5,2697,2
471,6,2698,1
476,-1,2699,12
476,0,2700,7
476,1,2701,4
476,2,2702,2
476,3,2703,4
476,4,2704,4
476,5,2705,2
476,6,2706,3
478,-1,2707,85
478,0,2708,3
478,1,2709,1
478,2,2710,5
478,3,2711,0
478,4,2712,3
478,5,2713,1
478,6,2714,1
478,7,2715,0
478,8,2716,4
478,9,2717,5
478,10,2718,2
478,11,2719,4
478,12,2720,0
479,-1,2721,20
479,-1,2722,20
479,0,2723,0
479,1,2724,0
479,2,2725,2
479,3,2726,0
479,4,2727,1
479,5,2728,0
479,6,2729,2
479,7,2730,2
479,8,2731,4
479,9,2732,91
479,10,2733,0
479,11,2734,2
479,12,2735,4
481,-1,2736,35
481,0,2737,9
481,1,2738,12
481,2,2739,4
481,3,2740,1
481,4,2741,2
481,5,2742,6
481,6,2743,17
481,7,2744,6
481,8,2745,24
482,-1,2746,7
482,0,2747,4
482,1,2748,4
482,2,2749,0
482,3,2750,3
482,4,2751,2
482,5,2752,3
482,6,2753,4
482,7,2754,2
482,8,2755,2
483,1,2756,10
483,2,2757,0
483,3,2758,2
483,4,2759,4
483,5,2760,2
483,6,2761,5
484,-1,2762,15
484,0,2763,9
484,1,2764,9
484,2,2765,6
484,3,2766,9
484,4,2767,5
484,5,2768,5
484,6,2769,8
485,1,2770,3
485,2,2771,1
485,3,2772,1
485,4,2773,3
485,5,2774,1
485,6,2775,1
486,9,2776,152
486,10,2777,44
486,11,2778,0
486,11,2779,2
486,11,2780,6
486,11,2781,3
486,12,2782,6
486,12,2783,23
486,12,2784,7
486,12,2785,7
487,-1,2786,35
487,0,2787,23
487,1,2788,17
487,2,2789,6
487,3,2790,3
487,4,2791,3
487,5,2792,9
487,6,2793,31
487,7,2794,21
487,8,2795,20
489,-1,2796,30
489,0,2797,13
489,1,2798,6
489,2,2799,29
489,3,2800,15
489,4,2801,1
489,5,2802,1
489,6,2803,13
489,7,2804,3
489,8,2805,11
490,1,2806,6
490,2,2807,3
490,3,2808,2
490,4,2809,3
490,5,2810,4
490,6,2811,4
492,-1,2812,24
492,0,2813,1
492,1,2814,9
492,2,2815,1
492,3,2816,1
492,4,2817,1
492,5,2818,0
492,6,2819,0
492,7,2820,6
492,8,2821,7
493,-1,2822,25
493,0,2823,14
493,1,2824,17
493,2,2825,17
493,3,2826,17
493,4,2827,15
493,5,2828,19
493,6,2829,11
493,7,2830,11
493,8,2831,3
495,1,2832,5
495,2,2833,3
495,3,2834,3
495,4,2835,5
495,5,2836,1
495,6,2837,3
496,1,2838,5
496,2,2839,2
496,3,2840,1
496,4,2841,0
496,5,2842,1
496,6,2843,1
497,1,2844,4
497,2,2845,5
497,3,2846,1
497,4,2847,2
497,5,2848,5
497,6,2849,3
498,1,2850,1
498,2,2851,1
498,3,2852,1
498,4,2853,1
498,5,2854,1
498,6,2855,3
499,-1,2856,23
499,0,2857,4
499,1,2858,8
499,2,2859,5
499,3,2860,1
499,4,2861,5
499,5,2862,3
499,6,2863,10
499,7,2864,7
499,8,2865,2
500,1,2866,2
500,2,2867,1
500,3,2868,2
500,4,2869,1
500,5,2870,2
500,6,2871,2
502,1,2872,2
502,2,2873,0
502,3,2874,1
502,4,2875,1
502,5,2876,0
502,6,2877,2
503,1,2878,3
503,2,2879,1
503,3,2880,2
503,4,2881,1
503,5,2882,2
503,6,2883,1
504,1,2884,4
504,2,2885,0
504,3,2886,1
504,4,2887,1
504,5,2888,0
504,6,2889,0
508,1,2890,2
508,2,2891,3
508,3,2892,0
508,4,2893,0
508,5,2894,2
508,6,2895,0
514,1,2896,2
514,2,2897,0
514,3,2898,4
514,4,2899,0
514,5,2900,2
514,6,2901,2
516,7,2902,30
516,8,2903,34
516,9,2904,118
516,10,2905,35
516,11,2906,47
516,12,2907,62
517,7,2908,118
517,8,2909,33
517,9,2910,74
517,10,2911,28
517,11,2912,13
517,12,2913,8
518,9,2914,168
518,10,2915,31
518,11,2916,21
518,11,2917,11
518,12,2918,41
518,12,2919,11
519,-1,2920,84
519,0,2921,55
519,1,2922,74
519,2,2923,49
519,3,2924,15
519,4,2925,13
519,5,2926,22
519,6,2927,27
519,7,2928,46
519,8,2929,18
521,-1,2930,35
521,0,2931,14
521,1,2932,13
521,2,2933,7
521,3,2934,4
521,4,2935,5
521,5,2936,2
521,6,2937,11
521,7,2938,4
521,8,2939,6
521,9,2940,14
521,10,2941,1
521,11,2942,4
521,12,2943,6
522,-1,2944,30
522,0,2945,17
522,1,2946,27
522,2,2947,44
522,3,2948,31
522,4,2949,18
522,5,2950,27
522,6,2951,20
522,7,2952,34
522,8,2953,39
523,-1,2954,25
523,0,2955,12
523,1,2956,25
523,2,2957,22
523,3,2958,14
523,4,2959,10
523,5,2960,5
523,6,2961,5
523,7,2962,10
523,8,2963,17
525,-1,2964,35
525,0,2965,11
525,1,2966,41
525,2,2967,31
525,3,2968,20
525,4,2969,30
525,5,2970,16
525,6,2971,28
525,7,2972,30
525,8,2973,24
526,-1,2974,40
526,0,2975,12
526,1,2976,5
526,2,2977,1
526,3,2978,3
526,4,2979,0
526,5,2980,3
526,6,2981,5
526,7,2982,0
526,8,2983,3
526,9,2984,9
526,10,2985,4
526,11,2986,0
526,12,2987,3
527,-1,2988,35
527,0,2989,11
527,1,2990,46
527,2,2991,31
527,3,2992,18
527,4,2993,33
527,5,2994,12
527,6,2995,11
527,7,2996,22
527,8,2997,22
528,-1,2998,30
528,0,2999,8
528,1,3000,17
528,2,3001,3
528,3,3002,11
528,4,3003,12
528,5,3004,17
528,6,3005,0
528,7,3006,25
528,8,3007,21
530,-1,3008,30
530,0,3009,10
530,1,3010,46
530,2,3011,26
530,3,3012,15
530,4,3013,22
530,5,3014,19
530,6,3015,28
530,7,3016,16
530,8,3017,17
530,9,3018,59
530,10,3019,21
530,11,3020,24
530,11,3021,16
530,12,3022,5
530,12,3023,17
533,5,3024,20
533,6,3025,10
533,7,3026,12
533,8,3027,12
534,-1,3028,25
534,0,3029,16
534,1,3030,55
534,2,3031,39
534,3,3032,27
534,4,3033,22
534,5,3034,17
534,6,3035,14
534,7,3036,20
534,8,3037,26
535,-1,3038,32
535,0,3039,24
535,1,3040,6
535,2,3041,7
535,3,3042,34
535,4,3043,34
535,5,3044,23
535,6,3045,23
535,7,3046,24
535,8,3047,11
535,9,3048,18
535,10,3049,11
535,11,3050,8
535,12,3051,4
536,-1,3052,28
536,0,3053,19
536,1,3054,24
536,2,3055,25
536,3,3056,6
536,4,3057,10
536,5,3058,6
536,6,3059,11
536,7,3060,9
536,8,3061,20
539,-1,3062,22
539,0,3063,8
539,1,3064,7
539,2,3065,10
539,3,3066,7
539,4,3067,6
539,5,3068,13
539,6,3069,8
539,7,3070,5
539,8,3071,9
540,-1,3072,10
540,0,3073,5
540,1,3074,14
540,2,3075,11
540,3,3076,9
540,4,3077,15
540,5,3078,12
540,6,3079,10
540,7,3080,13
540,8,3081,7
542,-1,3082,31
542,0,3083,22
542,1,3084,19
542,2,3085,17
542,3,3086,14
542,4,3087,16
542,5,3088,21
542,6,3089,12
542,7,3090,14
542,8,3091,4
543,-1,3092,24
543,0,3093,14
543,1,3094,10
543,2,3095,3
543,3,3096,6
543,4,3097,12
543,5,3098,8
543,6,3099,8
543,7,3100,9
543,8,3101,10
546,-1,3102,20
546,0,3103,4
546,1,3104,11
546,2,3105,2
546,3,3106,3
546,4,3107,0
546,5,3108,7
546,6,3109,4
546,7,3110,7
546,8,3111,6
548,-1,3112,12
548,0,3113,6
548,1,3114,11
548,2,3115,3
548,3,3116,7
548,4,3117,3
548,5,3118,6
548,6,3119,6
548,7,3120,9
548,8,3121,7
550,1,3122,3
550,2,3123,3
550,3,3124,2
550,4,3125,3
550,5,3126,2
550,6,3127,3
551,-1,3128,16
551,0,3129,0
551,1,3130,11
551,2,3131,9
551,3,3132,8
551,4,3133,5
551,5,3134,6
551,6,3135,10
551,7,3136,7
551,8,3137,5
552,1,3138,5
552,2,3139,5
552,3,3140,4
552,4,3141,4
552,5,3142,5
552,6,3143,4
554,1,3144,5
554,2,3145,4
554,3,3146,4
554,4,3147,0
554,5,3148,3
554,6,3149,3
556,-1,3150,15
556,0,3151,18
556,1,3152,15
556,2,3153,11
556,3,3154,4
556,4,3155,10
556,5,3156,14
556,6,3157,10
556,7,3158,20
556,8,3159,12
557,-1,3160,28
557,0,3161,8
557,1,3162,3
557,2,3163,4
557,3,3164,4
557,4,3165,2
557,5,3166,2
557,6,3167,6
557,7,3168,7
557,8,3169,11
558,1,3170,3
558,2,3171,0
558,3,3172,1
558,4,3173,3
558,5,3174,0
558,6,3175,5
560,-1,3176,15
560,0,3177,0
560,1,3178,17
560,2,3179,18
560,3,3180,9
560,4,3181,8
560,5,3182,19
560,6,3183,16
560,7,3184,24
560,8,3185,27
561,1,3186,5
561,2,3187,1
561,3,3188,1
561,4,3189,2
561,5,3190,2
561,6,3191,1
